Subject,Exam,ExDir,SeriesName,SerDir
7719,3449,E3449_e1329183,run2L5,s1382289_1904_s25
7719,3449,E3449_e1329183,run2L6,s1384194_1904_s26
7719,3449,E3449_e1329183,run2M1,s1386448_5610_s30
7719,3449,E3449_e1329183,run2M2,s1392059_5610_s31
7719,3449,E3449_e1329183,run2M3,s1397670_5610_s32
7719,3449,E3449_e1329183,run2M4,s1403281_5610_s33
7719,3449,E3449_e1329183,run2M5,s1408892_5610_s34
7719,3449,E3449_e1329183,run2M6,s1414503_5610_s35
7726,3274,E3274_e2535432,anat-1-1,s2546896_166_fspgr_s10
7726,3274,E3274_e2535432,anat-1-2,s2547063_166_fspgr_s11
7726,3274,E3274_e2535432,anat-2-1,s2590692_166_fspgr_s27
7726,3274,E3274_e2535432,run1L1,s2535450_1904_1L1_s3
7726,3274,E3274_e2535432,run1L2,s2537355_1904_1L2_s4
7726,3274,E3274_e2535432,run1L3,s2539260_1904_1L3_s5
7726,3274,E3274_e2535432,run1L4,s2541165_1904_1L4_s6
7726,3274,E3274_e2535432,run1L5,s2543070_1904_1L5_s7
7726,3274,E3274_e2535432,run1L6,s2544975_1904_1L6_s8
7726,3274,E3274_e2535432,run1M1,s2547230_5610_1M1_s12
7726,3274,E3274_e2535432,run1M2,s2552841_5610_1M2_s13
7726,3274,E3274_e2535432,run1M3,s2558452_5610_1M3_s14
7726,3274,E3274_e2535432,run1M4,s2564063_5610_1M4_s15
7726,3274,E3274_e2535432,run1M5,s2569674_5610_1M5_s16
7726,3274,E3274_e2535432,run1M6,s2575285_5610_1M6_s17
7726,3274,E3274_e2535432,run2L1,s2580912_237_2L1_BAD_s20
7726,3274,E3274_e2535432,run2L2,s2581150_1904_2L2_s21
7726,3274,E3274_e2535432,run2L3,s2583055_1904_2L3_s22
7726,3274,E3274_e2535432,run2L4,s2584960_1904_2L4_s23
7726,3274,E3274_e2535432,run2L5,s2586865_1904_2L5_s24
7726,3274,E3274_e2535432,run2L6,s2588770_1904_2L6_s25
7726,3274,E3274_e2535432,run2M1,s2590859_5610_2M1_s28
7726,3274,E3274_e2535432,run2M2,s2596470_5610_2M2_s29
7726,3274,E3274_e2535432,run2M3,s2602081_5610_2M3_s30
7726,3274,E3274_e2535432,run2M4,s2607692_5610_2M4_s31
7726,3274,E3274_e2535432,run2M5,s2613303_5610_2M5_s32
7726,3274,E3274_e2535432,run2M6,s2618914_5610_2M6_s33
